CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat,type
50017560,BROMPTON CAFE,Caf���/Coffee/Tea,"n 9th st 64 , NY, US",-73.9601449,40.7206936,cafe
50047996,YUMMY TACO,Tex-Mex,"bay st 1082 , NY, US",-74.0681642,40.6164982,other
41396659,PAPA JOHN'S (STAND 310),Pizza,"east  161 street 1 , NY, US",-73.9265691,40.8288189,other
50044761,SUBWAY,Sandwiches,"8th ave 2793 , NY, US",-73.9405962,40.8251796,other
50043260,THE DEAD POET,Irish,"amsterdam ave 450 , NY, US",-73.9773369,40.7849823,other
50048380,HAIL MARY,American,"greenpoint ave 68 , NY, US",-73.9582278,40.7295177,other
50039363,ESANATION,Thai,"9th ave 750 , NY, US",-73.9884127,40.7637141,other
50041525,DINER 21,Middle Eastern,"21st st 2724 , NY, US",-73.926731,40.771734,other
50043290,LA CHINE WALDORF ASTORIA,Chinese,"park ave 301 , NY, US",-73.9734057,40.75652,other
50049363,UNWIND JUICE BAR,Other,"lenox rd 1162 , NY, US",-73.917467,40.659677,bar
50047202,TOMOYO,Japanese,"hylan blvd 3972 , NY, US",-74.1453505,40.5425867,other
50053002,CORONA PIZZERIA,Pizza,"rogers ave 658 , NY, US",-73.9532759,40.6554035,other
50048762,PINKBERRY STORE # 15057,"Ice Cream, Gelato, Yogurt, Ices","2nd ave 1039 , NY, US",-73.9667366,40.7579055,bar
50013511,THE WILD SON,Spanish,"little west 12th street 53 , NY, US",-74.0083978,40.7407488,other
50053926,HOT N JUICY CRAWFISH,Other,"w 14th st 243 , NY, US",-74.0013217,40.7395587,other
50050282,BEAN ME,Caf���/Coffee/Tea,"9th ave 884 , NY, US",-73.9852908,40.768152,other
50042783,DUNKIN' DONUTS,Donuts,"northern blvd 16601 , NY, US",-73.8002799,40.7597871,bakery
50051826,THE ROCK RESTAURANT & DINER,Spanish,"liberty ave 9117 , NY, US",-73.8471449,40.6803627,other
50056305,MONTE PIZZA,Other,"e 188th st 360 , NY, US",-73.893963,40.859947,other
50045639,DELIVERY ONLY,American,"pearl st 126 , NY, US",-74.0086218,40.704804,other
50054016,PALMYRA,Other,"coney island ave 2663 , NY, US",-73.9604206,40.5918568,other
50054710,MIA SUCHI,Other,"saint nicholas ave 1506 , NY, US",-73.931464,40.8518873,other
50046753,PANDA RESTAURANT,Chinese,"mermaid ave 2807 , NY, US",-73.994686,40.575766,other
50054460,J&L FAMILY PIZZERIA,Other,"farmers blvd 10911 , NY, US",-73.7665516,40.7037107,other
50052962,THE JOHN LAMB,Other,"orchard st 119 , NY, US",-73.9898189,40.7194492,other
50053524,PEKING ROAST DUCK,Chinese,"8th ave 858 , NY, US",-73.9851508,40.7631501,other
50047803,IRVING FARM COFFEE ROASTERS,Caf���/Coffee/Tea,"3rd ave 1424 , NY, US",-73.9567155,40.775544,other
50056355,MAZAG,Other,"steinway st 2574 , NY, US",-73.913381,40.766266,other
50055395,NATHANS,Other,"kings plz 5100 , NY, US",-73.9208363,40.6104056,other
41506131,IL PUNTO RISTORANTE,Italian,"9 avenue 507509 , NY, US",-73.9847724,40.7692123,other
40984001,LABADEE MANOIR,Caribbean,"jamaica avenue 2071315 , NY, US",-73.8041576,40.7022091,other
50016854,BOCCA BLISS,American,"3rd ave 725 , NY, US",-73.972624,40.752794,other
41181390,MANDARIN HOUSE I,Chinese,"laconia avenue 4129 , NY, US",-73.8472371,40.8879388,other
41494675,AMADEUS,Jewish/Kosher,"108 street 6419 , NY, US",-73.8493697,40.7325238,other
50011722,OLD TBILISI,Mediterranean,"bleecker st 174 , NY, US",-74.0007921,40.7287958,other
41453428,SPOT,Bakery,"st marks place 13 , NY, US",-73.9889219,40.7293891,bakery
50000800,TOSCA CAFE,American,"e tremont ave 4038 , NY, US",-73.8176486,40.8190672,cafe
41023651,MCDONALD'S,Hamburgers,"metropolitan avenue 5429 , NY, US",-73.9097001,40.7133345,other
50002494,GLORIETTA BALDY,American,"franklin ave 502 , NY, US",-73.9559932,40.6815881,other
41554424,COYOTE BOHEMIO,Mexican,"myrtle avenue 5519 , NY, US",-73.9078035,40.7000646,other
41706176,FORNO SICILIANO,Italian,"ditmars boulevard 4319 , NY, US",-73.9032398,40.7710652,other
41556209,NEW EMPIRE KITCHEN,Chinese,"utopia parkway 1702 , NY, US",-73.7947554,40.7824942,other
41716939,WILMA JEAN,Chicken,"smith street 345 , NY, US",-73.9948084,40.6799788,other
41529795,JIMMY'S HOUSE CHINESE CUISINE,Chinese,"east   25 street 162 , NY, US",-73.9826897,40.7401525,other
41199771,A.R'S TAVERN,American,"college point boulevard 1425 , NY, US",-73.8455796,40.7845821,other
41696943,SUBWAY,Sandwiches,"broadway 4017 , NY, US",-73.9394277,40.841725,other
50043369,COFFEE BREAK,Bakery,"amsterdam ave 929 , NY, US",-73.9656396,40.800045,bakery
41701548,TWO-BITS RETRO ARCADE,American,"essex street 153 , NY, US",-73.9872586,40.7208577,other
41630377,TAJ KABAB KING,Indian,"grand street 568 , NY, US",-73.9790036,40.7138859,other
50045370,AMY'S CAFE & BAKERY,Bakery,"4th ave 5713 , NY, US",-74.0166969,40.642064,cafe
41169686,LASAGNA RESTAURANT,Italian,"2 avenue 941 , NY, US",-73.9688609,40.7549043,other
50033574,CHEZ ALAIN RESTAURAUNT,African,"7th ave 2046 , NY, US",-73.9496792,40.8073352,other
40718574,WINDFALL,American,"west   39 street 23 , NY, US",-73.9838618,40.7524872,other
41462348,BENVENUTO CAFE,American,"franklin street 189 , NY, US",-74.0099976,40.7192894,cafe
41709826,RAJ'S INDIAN KITCHEN,Indian,"queens plaza south 2718 , NY, US",-73.9393536,40.7498041,other
41139219,DOKEBI GRILL,Korean,"grand street 199 , NY, US",-73.9970266,40.719002,other
41225503,AMALI,Mediterranean,"east   60 street 115 , NY, US",-73.968546,40.763391,other
50007748,MONTANA'S TRAIL HOUSE,American,"troutman st 445 , NY, US",-73.9216364,40.7079354,other
41672897,YUMMY TACO,Tex-Mex,"sutphin blvd 11404 , NY, US",-73.7939484,40.6860815,other
41487544,NANOOSH,Mediterranean,"madison avenue 173 , NY, US",-73.9831166,40.7472556,other
50000353,NOSTRAND AVENUE PUB,American,"nostrand ave 658 , NY, US",-73.9501572,40.6758899,other
41701493,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,"rockaway boulevard 13320 , NY, US",-73.8046784,40.6743908,bakery
50002491,AGORA TURKISH RESTAURANT,Turkish,"second avenue 1565 , NY, US",-73.9541719,40.7749493,other
41467086,SUBWAY,Sandwiches,"11 avenue 735 , NY, US",-73.9940187,40.7671297,other
50005379,PARISH,American,"7th ave 223 , NY, US",-73.9956599,40.7440522,other
41542242,CHELSEA HILTON GARDEN INN,American,"west   28 street 119 , NY, US",-73.9914164,40.7466515,other
41542473,PEKING KITCHEN CHINESE CUISINE,Chinese,"bradley avenue 309 , NY, US",-74.1313634,40.6036693,other
40979519,MR. WEDGE,American,"hunts point avenue 673 , NY, US",-73.8849836,40.8133771,other
50000055,BANKOK CUISINE,Thai,"70th road 10718 , NY, US",-73.8451866,40.7209968,other
41494274,ORIENTAL CHINESE KITCHEN,Chinese,"neptune avenue 390 , NY, US",-73.9670038,40.5803481,other
50018945,LOI ESTIATORIO,Greek,"w 58th st 132 , NY, US",-73.9779742,40.7653771,other
41713066,KASHKAVAL GARDEN,Mediterranean,"9 avenue 852 , NY, US",-73.9861998,40.7667799,other
41463516,MCDONALD'S,Hamburgers,"east   14 street 404 , NY, US",-73.9823654,40.7309045,other
50008039,CAFE LILY,Russian,"avenue o 42 , NY, US",-73.9835632,40.6100631,cafe
50042315,BOMBONADA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","saint nicholas ave 1405 , NY, US",-73.9342349,40.8489472,other
41480756,STAN'S SPORTS BAR,American,"river avenue 836 , NY, US",-73.9262026,40.8267567,bar
41396810,PEACE FOOD CAFE,American,"amsterdam avenue 460 , NY, US",-73.9771488,40.7853284,cafe
41321731,SHALEL,Mediterranean,"west   70 street 65 , NY, US",-73.9793291,40.7760977,other
41113037,BITE,Mediterranean,"east   14 street 211 , NY, US",-73.9861641,40.7331583,other
41460700,THE PIG & WHISTLE PUB,American,"west   36 street 202 , NY, US",-73.990229,40.7522785,other
40512123,GREEN SYMPHONY,Vegetarian,"6 avenue 547 , NY, US",-73.9968139,40.738083,other
40939615,RAFFLES,American,"lexington avenue 511 , NY, US",-73.9731814,40.7548069,other
41720841,JADE FOOD,Chinese,"8 avenue 6223 , NY, US",-74.010987,40.633727,other
50009798,RINGOLEVIO,Mediterranean,"humboldt st 490 , NY, US",-73.9433212,40.7190868,other
50048150,INTERCONTINENTAL BARCLAY - BAR,Other,"e 48th st 111 , NY, US",-73.9734883,40.7557423,bar
41296368,IL PASSATORE,Italian,"bushwick avenue 14 , NY, US",-73.9421192,40.7143322,other
50050950,LIANG'S SEAFOOD RESTAURANT,Seafood,"8th ave 4922 , NY, US",-73.9361717,40.8305148,other
41101851,BIRIYANI HOUSE,Bangladeshi,"43 street 4345 , NY, US",-73.9212243,40.7438551,other
50015494,DRUNKEN FISH,Japanese,"metropolitan ave 5235 , NY, US",-73.9130784,40.7135153,other
41294017,BIG DADDY'S,American,"2nd  avenue 1596 1598 , NY, US",-73.953007,40.775638,other
50000034,SIRI THAI,Thai,"10 avenue 641 , NY, US",-73.994202,40.7619425,other
50037793,SAFFRON INDIAN CUISINE,Indian,"braddock ave 23917 , NY, US",-73.7284076,40.7266991,other
40920440,DOS CAMINOS,Mexican,"park avenue south 373 , NY, US",-73.9844506,40.7421332,other
41703865,SAFFRON,Indian,"broadway 4404 , NY, US",-73.9334456,40.8549416,other
41396382,EL CONQUISTADOR RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 6304 , NY, US",-73.8980131,40.8898085,other
41418714,NUEVA AMBATENITA LA ESQUINA DEL SABOR,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","108 street 3924 , NY, US",-73.8590417,40.7507633,other
41031583,ZAYTOONS RESTAURANT,Mediterranean,"smith street 283 , NY, US",-73.9932709,40.6823049,other
40398586,JOSEPH'S RISTORANTE,Italian,"hanover square 3 , NY, US",-74.0096249,40.7049985,other
41688103,PRESS DINING & BEER ROOM,American,"atlantic avenue 620 , NY, US",-73.9752822,40.6826571,other
40564701,DOMINO'S,Pizza,"1st ave 943 , NY, US",-73.9655091,40.7551102,other
40365472,SPAIN RESTAURANT & BAR,Spanish,"west   13 street 113 , NY, US",-73.9979214,40.7371344,bar
41606730,DELTA SKY CLUB,American,"jfk int airport 52 , NY, US",-73.7781391,40.6413111,other
41308685,EL PATRON MEXICAN GRILL,Mexican,"northern boulevard 19401 , NY, US",-73.7875286,40.758142,other
40685819,DUNKIN' DONUTS,Donuts,"arthur kill road 1769 , NY, US",-74.1976871,40.559304,bakery
50005551,NEW FIRST COOK RESTAURANT,Chinese,"stillwell ave 2305 , NY, US",-73.9835895,40.5910285,other
41438435,LOS CATRACHOS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","beach street 125127 , NY, US",-74.0084714,40.7206463,other
41704282,FUKUROU,Japanese,"macdougal street 87 , NY, US",-74.0015073,40.7289445,other
41694556,L'ISOLA RESTAURANT,Italian,"metropolitan avenue 128 , NY, US",-73.9627964,40.7161683,other
50000318,CORBET & CONLEY,American,"e 23rd street 333 , NY, US",-73.9792143,40.7374827,other
41716448,HARLEM SHAKE,American,"west 124 street 100 , NY, US",-73.9463499,40.8071004,other
50012832,NATIONAL DINER,American,"westchester sq 135 , NY, US",-73.8420301,40.8406292,other
41609166,FLOWER DRUM HOUSE,Chinese,"31 street 2105 , NY, US",-73.908464,40.777671,other
41691155,LAMB NOODLE SOUP,Chinese,"main street 4128 , NY, US",-73.829437,40.757178,other
41212149,KYO-YA,Japanese,"east    7 street 94 , NY, US",-73.9853909,40.7266249,other
50016173,PS PIZZA SHOP,Italian,"broadway 3202 , NY, US",-73.9579792,40.8159025,other
50044398,CHUEN HING KITCHEN,Chinese,"101st ave 12618 , NY, US",-73.819231,40.691586,other
41538952,PAULINE AND SHARON'S,Pizza,"4 avenue 597 , NY, US",-73.9930335,40.6649652,other
41707964,900 PARK,Italian,"morris park avenue 900 , NY, US",-73.8589721,40.8465415,other
41249034,KENNEDY FRIED CHICKEN,Chicken,"lydig avenue 707 , NY, US",-73.8672606,40.8546228,other
41231506,STARBUCKS,CafÃ©/Coffee/Tea,"86 street 514 , NY, US",-73.9464402,40.7756311,other
50000814,PHO TAY HO 86 VIETNAMESE RESTAURANT,Vietnamese/Cambodian/Malaysia,"86th street 2351 , NY, US",-73.9901191,40.600054,other
41709587,MARIETTA,American,"clifton place 4143 , NY, US",-73.957132,40.688463,other
41362513,5IVE STEAK,Steak,"john f. kennedy intl air 0 , NY, US",-74.0059413,40.7127837,other
50003207,XHALE HOOKAH LOUNGE,American,"austin st 7011 , NY, US",-73.8462833,40.7209368,other
41640137,FRANKLIN HOTEL,Continental,"east   87 street 164 , NY, US",-73.9545322,40.7797244,other
40859658,KIMCHEE KOREAN RESTAURANT,Korean,"3 avenue 9324 , NY, US",-73.9906154,40.7286292,other
41313594,MUMBAI XPRESS,Indian,"hillside avenue 25605 , NY, US",-73.7117931,40.7368114,other
50001583,GREEK XPRESS,Greek,"prospect park west 263 , NY, US",-73.9817069,40.6584407,other
40709941,PEPOLINO,Italian,"west broadway 281 , NY, US",-74.0048846,40.7207548,other
41649418,BLAZIN BURGERS & GRILL,American,"46th ave 17214 , NY, US",-73.7928033,40.7530189,other
50004448,U.S. KENNEDY FRIED CHICKEN PIZZA,Chicken,"prospect ave 1335 , NY, US",-73.897884,40.8292072,other
41705740,CUCUMBER,Japanese,"hylan blvd 4215 , NY, US",-74.1507841,40.5375164,other
41612649,MISH MASH GOURMET,American,"kings highway 1103 , NY, US",-73.9616366,40.607654,other
41436109,STARBUCKS,CafÃ©/Coffee/Tea,"5 avenue 575 , NY, US",-73.9782276,40.7562745,other
50001984,GINZA SUSHI,Japanese,"ocean avenue 2809 , NY, US",-73.9499174,40.5929643,other
40377325,JACKSON HOLE,American,"third avenue 521 , NY, US",-73.9775089,40.7461549,other
40400686,PEKING DUCK HOUSE,Chinese,"east   53 street 236 , NY, US",-73.96814,40.756938,other
50000902,99 CENTS MEGA PIZZA,American,"lexington ave 1875 , NY, US",-73.9411311,40.7989046,other
50015970,FRESH & CO,American,"lexington ave 1260 , NY, US",-73.956374,40.778804,other
50016843,BERTI RESTAURANT & LOUNGE,Spanish,"sherman ave 25 , NY, US",-73.928258,40.8624616,other
50000609,FAMILY GARDEN RESTAURANT,Chinese,"leonard st 292 , NY, US",-74.001754,40.7157378,other
40364296,HAPPY GARDEN,Chinese,"east kingsbridge road 277 , NY, US",-73.894223,40.863483,other
41718710,BCD TOFU HOUSE,Korean,"west   32 street 5 , NY, US",-73.9859614,40.7476189,other
41705335,WEST 8 HAPPY WOK,Chinese,"west    8 street 2875 , NY, US",-73.9754987,40.5778867,other
50008725,M SHANGHAI,Chinese,"grand st 292 , NY, US",-73.9919097,40.7177944,other
30112340,WENDY'S,Hamburgers,"flatbush avenue 469 , NY, US",-73.9617267,40.6629206,other
41523665,PARSON'S DINER,American,"parsons boulevard 2527 , NY, US",-73.8235657,40.7759807,other
41355729,PHIL'S CRUMMY CORNER,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","columbia street 323 , NY, US",-73.9788262,40.7198766,other
50000293,KENNEDY FRIED CHICKEN,Chicken,"morris ave 934 , NY, US",-73.9173731,40.8272771,other
41586161,SING SING KITCHEN,Chinese,"east 169 street 638 , NY, US",-73.9010876,40.8309858,other
41656254,LA VIDA LOCA RESTAURANT AND BAR,Mexican,"37 avenue 10101 , NY, US",-73.866252,40.7530069,bar
40611024,MADAME X,American,"west houston street 94 , NY, US",-74.0000472,40.727302,other
41645852,HARLEM PUBLIC RESTAURANT,American,"broadway 3612 , NY, US",-73.9483513,40.828757,other
40383262,SISTINA RESTAURANT,Italian,"2 avenue 1555 , NY, US",-73.954471,40.7745681,other
41648318,KAFFE 1668,CafÃ©/Coffee/Tea,"greenwich street 401 , NY, US",-74.009672,40.7209155,other
41396554,NEW THRIVING RESTAURANT,Chinese,"liberty avenue 12012 , NY, US",-73.822726,40.686518,other
41172924,FORT HAMILTON DINER,American,"fourth avenue 9502 , NY, US",-74.0314395,40.6160142,other
41227203,FOOD MART,American,"randall avenue 1264 , NY, US",-73.8870496,40.8118443,other
50051434,PARADE CAFE,Sandwiches/Salads/Mixed Buffet,"caton ave 622 , NY, US",-73.97383,40.6475076,cafe
50045694,NEW WAH LUNG KITCHEN,Chinese,"21st ave 2111 , NY, US",-73.9504682,40.6011033,other
41586226,GOOD GOOD TASTE,Chinese,"market street 13 , NY, US",-73.9947855,40.7133896,other
41552659,YIP SZECHUAN RESTAURANT,Chinese,"myrtle avenue 6541 , NY, US",-73.8892574,40.7014198,other
40605770,DUNKIN' DONUTS,Donuts,"steinway street 3045 , NY, US",-73.9159446,40.7626987,bakery
40849391,ENNJU,Japanese,"east   17 street 20 , NY, US",-73.9912361,40.7372725,other
50001323,MAYHEM & STOUT,Sandwiches,"2nd ave 711 , NY, US",-73.9742291,40.7476135,other
41053105,GIRASOL BAKERY,Bakery,"5 avenue 690 , NY, US",-73.9756699,40.761414,bakery
41417339,NOODLE DEN,Thai,"park avenue south 435 , NY, US",-73.9830923,40.7442248,other
41292582,TACOS PUEBLA RESTAURANT,Mexican,"grand concourse 2181 , NY, US",-73.9016548,40.8555728,other
50040292,AFFY'S PREMIUM GRILL,American,"coney island ave 1909 , NY, US",-73.9623132,40.610873,other
50013326,BASIL BRICK OVEN,Pizza/Italian,"astoria blvd 2817 , NY, US",-73.9200696,40.7708116,other
50002986,SAVORY KITCHEN,Chinese,"grand street 237 , NY, US",-73.9946168,40.7181918,other
41595193,THE PAVILION,American,"prospect park west 188 , NY, US",-73.9797617,40.6616244,other
41252052,MARKT CAFE RESTAURANT,American,"6 avenue 676 , NY, US",-73.9934084,40.741603,cafe
41309690,HAKATA TON TON,Japanese,"grove street 61 , NY, US",-74.0033105,40.7333325,other
41566594,"ULTIMATE FITNESS, QUEENS",American,"brooklyn queens expressway west 2650 , NY, US",-73.9022807,40.7613433,other
41624867,BEAR,Russian,"31 avenue 1214 , NY, US",-73.93303,40.768372,other
41637430,NEW HOUSE GARDEN,Chinese,"avenue x 2102 , NY, US",-73.9489585,40.592661,other
41561225,HOT CHIX,Chicken,"dekalb avenue 110 , NY, US",-73.9783091,40.6896283,other
50004585,SNACK EOS,Greek,"9th ave 522 , NY, US",-73.9938521,40.756338,other
50048515,ZURUTTO RAMEN & GYOZA BAR,Japanese,"w 72nd st 142 , NY, US",-73.9804777,40.7778272,bar
41269160,MILLARD FILLMORES TAVERN,American,"65 avenue 16602 , NY, US",-73.802701,40.736441,other
50045654,LA CHACRA,Peruvian,"bath ave 1928 , NY, US",-74.0031317,40.602018,other
41574556,CHINA KITCHEN,Chinese,"church avenue 3312 , NY, US",-73.9462055,40.6507994,other
50039990,SAGAPONACK,Seafood,"w 22nd st 4 , NY, US",-73.9907772,40.7409426,other
41136253,VICTOR'S COFFEE SHOP,Spanish,"jamaica avenue 21261 , NY, US",-73.745029,40.716367,other
41681319,DUCKS EATERY,American,"east   12 street 351 , NY, US",-73.9837257,40.7303392,other
41028321,D'ANGELO'S PIZZA,Pizza,"east gun hill road 902 , NY, US",-73.8603571,40.8751858,other
41710320,KISSENA RESTAURANT,Chinese,"kissena boulevard 6010 , NY, US",-73.8153592,40.7397219,other
50000458,BEVERLEY PIZZA & CAFE,Pizza,"e 2nd st 358 , NY, US",-73.9794099,40.7202336,cafe
41236405,DUNKIN' DONUTS,Donuts,"3 avenue 7111 , NY, US",-73.9906154,40.7286292,bakery
41688043,ITALIAN FOOD CENTER,Italian,"mulberry street 161 , NY, US",-73.9972252,40.7195953,other
50004870,CHINA MOON CHINESE RESTAURANT,Chinese,"linden blvd 21613 , NY, US",-73.742963,40.696278,other
50016534,FORBIDDEN CITY NY,Other,"fowler ave 13101 , NY, US",-73.8355871,40.7513841,other
41470237,RUINAS DE COPAN,Spanish,"brook avenue 483 , NY, US",-73.916082,40.813523,other
50005789,KASHMIR,Middle Eastern,"9th ave 478 , NY, US",-73.9948512,40.7549783,other
41641295,SWEET HEART LOVELY BAKERY,Chinese,"avenue u 123 , NY, US",-73.979838,40.596455,other
40386793,SCIENCE CAFE (QUEENSBOROUGH  COMMUNITY COLLEGE),American,"56 avenue 22205 , NY, US",-73.7582439,40.7537534,cafe
41686442,SUBWAY,Sandwiches,"21 street 3942 , NY, US",-73.9413008,40.7555661,other
41477202,CLAY,American,"west   14 street 25 , NY, US",-73.9948591,40.7368588,other
40570634,AN BEAL BOCHT CAFE,American,"west  238 street 445 , NY, US",-73.9050086,40.8875252,cafe
50004944,TONEL RESTAURANT & LOUNGE,Creole,"rogers ave 1236 , NY, US",-73.9515601,40.6396679,other
41633762,PRODIGY COFFEE,CafÃ©/Coffee/Tea,"carmine street 33 , NY, US",-74.0032287,40.7302857,other
41096895,JIMBO'S HAMBURGER PLACE,American,"west  154 street 301 , NY, US",-73.9380543,40.8287532,other
41449148,TAZ CAFE,American,"pine street 54 , NY, US",-74.0085182,40.7068228,cafe
40991804,EL VALLE RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","southern boulevard 794 , NY, US",-73.8961199,40.8159057,other
50032825,CROWN FRIED CHICKEN,Chicken,"newkirk ave 1604 , NY, US",-73.9622142,40.6358531,other
50005784,"ORGANIC FOOD, NATURAL JUICES AND COFFEE SHOP",Spanish,"roosevelt ave 9706 , NY, US",-73.8680839,40.7492966,other
50000956,LA CHOZA DEL GORDO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","northern blvd 41-05 , NY, US",-73.9225399,40.7530139,other
50004878,SIGLO 21 LOUNGE,American,"42 street 202 , NY, US",-73.9742121,40.7504532,other
41058883,UPSTAIRS  BAR,Asian,"canal street 59 , NY, US",-73.9920321,40.7151141,bar
41175252,MAD FOR CHICKEN,Korean,"northern boulevard 15718 , NY, US",-73.8077582,40.7633975,other
41704465,KING HOUSE,Chinese,"roosevelt avenue 10870 , NY, US",-73.8560509,40.7512718,other
40716092,TRIBECA PARK CAFE,Delicatessen,"walker street 1 , NY, US",-74.0054595,40.7198099,cafe
50044480,BEER SHOP,Other,"amsterdam ave 422 , NY, US",-73.977963,40.784103,other
41596385,FAIRFIELD INN MARRIOTT,American,"van dam street 5230 , NY, US",-73.9363383,40.7362166,other
50013405,WAH YONG KITCHEN,Chinese,"w 168th st 112 , NY, US",-73.9248268,40.8381785,other
41591603,ARIS POLLOS A LA BRASA,Spanish,"knickerbocker avenue 691 , NY, US",-73.9107435,40.6947377,other
40578124,IL POSTINO,Italian,"east   49 street 337 , NY, US",-73.9674258,40.7538149,other
41575236,REGGAE FOOD RESTAURANT & LOUNGE,Caribbean,"merrick boulevard 12926 , NY, US",-73.763382,40.6803567,other
40948723,PAQUITOS,Mexican,"1 avenue 143 , NY, US",-73.9852496,40.728143,other
50037330,GRANDCHAMPS,Creole,"patchen ave 197 , NY, US",-73.926152,40.684702,other
41231645,PARIGOT,French,"grand street 155 , NY, US",-73.9990113,40.7198596,other
40545967,TASTEE CORNER,American,"30 avenue 3020 , NY, US",-73.9217386,40.766832,other
50017199,SEKEND SUN,American,"broadway 3211 , NY, US",-73.9581626,40.8161539,other
